Customer_id,Recency,Frequency,Total,R,F,M,RFM_score
CUSTOMER_00501,122,1,96.47,4,1,3,413
CUSTOMER_00502,327,1,97.03999999999999,2,1,3,213
CUSTOMER_00503,188,1,123.02,3,1,3,313
CUSTOMER_00504,159,1,40.0,4,1,1,411
CUSTOMER_00505,194,1,134.43,3,1,4,314
CUSTOMER_00506,55,1,79.38,5,1,2,512
CUSTOMER_00507,366,1,148.19,2,1,4,214
CUSTOMER_00508,99,1,284.84,4,1,5,415
CUSTOMER_00509,347,1,65.88,2,1,2,212
CUSTOMER_00510,11,1,107.11,5,1,3,513
CUSTOMER_00511,356,1,194.48,2,1,4,214
CUSTOMER_00512,387,1,133.46,1,1,4,114
CUSTOMER_00513,179,1,64.53,3,1,2,312
CUSTOMER_00514,377,1,123.89,1,1,3,113
CUSTOMER_00515,247,1,38.72,3,1,1,311
CUSTOMER_00516,188,1,102.84,3,1,3,313
CUSTOMER_00517,481,1,114.9,1,1,3,113
CUSTOMER_00518,257,1,113.15,2,1,3,213
CUSTOMER_00519,125,1,38.129999999999995,4,1,1,411
CUSTOMER_00520,208,1,103.55000000000001,3,1,3,313
CUSTOMER_00521,129,1,34.78,4,1,1,411
CUSTOMER_00522,277,1,141.84,2,1,4,214
CUSTOMER_00523,200,1,138.6,3,1,4,314
CUSTOMER_00524,94,1,197.19,5,1,4,514
CUSTOMER_00525,152,1,35.4,4,1,1,411
CUSTOMER_00526,130,1,90.38,4,1,3,413
CUSTOMER_00527,454,1,187.83,1,1,4,114
CUSTOMER_00528,33,1,311.34000000000003,5,1,5,515
CUSTOMER_00529,233,1,94.76,3,1,3,313
CUSTOMER_00530,7,1,50.260000000000005,5,1,1,511
CUSTOMER_00531,70,1,95.50999999999999,5,1,3,513
CUSTOMER_00532,328,1,88.03,2,1,3,213
CUSTOMER_00533,8,1,35.849999999999994,5,1,1,511
CUSTOMER_00534,497,1,100.31,1,1,3,113
CUSTOMER_00535,491,1,69.77,1,1,2,112
CUSTOMER_00536,125,1,142.12,4,1,4,414
CUSTOMER_00537,36,1,101.86000000000001,5,1,3,513
CUSTOMER_00538,32,1,223.48000000000002,5,1,5,515
CUSTOMER_00539,198,1,147.15,3,1,4,314
CUSTOMER_00540,468,1,96.53999999999999,1,1,3,113
CUSTOMER_00541,490,1,46.11,1,1,1,111
CUSTOMER_00542,26,1,137.87,5,1,4,514
CUSTOMER_00543,380,1,40.56,1,1,1,111
CUSTOMER_00544,12,1,114.37,5,1,3,513
CUSTOMER_00545,361,1,669.42,2,1,5,215
CUSTOMER_00546,156,1,149.87,4,1,4,414
CUSTOMER_00547,286,1,64.1,2,1,2,212
CUSTOMER_00548,327,1,174.48999999999998,2,1,4,214
CUSTOMER_00549,186,1,41.0,3,1,1,311
CUSTOMER_00550,392,1,61.589999999999996,1,1,2,112
CUSTOMER_00551,292,1,106.38,2,1,3,213
CUSTOMER_00552,16,1,566.0899999999999,5,1,5,515
CUSTOMER_00553,190,1,89.88000000000001,3,1,3,313
CUSTOMER_00554,65,1,177.22,5,1,4,514
CUSTOMER_00555,241,1,166.21,3,1,4,314
CUSTOMER_00556,181,1,225.67000000000002,3,1,5,315
CUSTOMER_00557,147,1,147.35,4,1,4,414
CUSTOMER_00558,312,1,77.57,2,1,2,212
CUSTOMER_00559,358,1,24.720000000000002,2,1,1,211
CUSTOMER_00560,244,1,142.26,3,1,4,314
CUSTOMER_00561,371,1,419.44,1,1,5,115
CUSTOMER_00562,215,1,167.32,3,1,4,314
CUSTOMER_00563,170,1,117.94,4,1,3,413
CUSTOMER_00564,347,1,185.89,2,1,4,214
CUSTOMER_00565,90,1,48.94,5,1,1,511
CUSTOMER_00566,193,1,82.84,3,1,2,312
CUSTOMER_00567,484,1,107.03999999999999,1,1,3,113
CUSTOMER_00568,376,1,155.14,1,1,4,114
CUSTOMER_00569,45,1,94.77000000000001,5,1,3,513
CUSTOMER_00570,286,1,33.0,2,1,1,211
CUSTOMER_00571,37,1,130.01,5,1,4,514
CUSTOMER_00572,394,1,58.9,1,1,2,112
CUSTOMER_00573,382,1,79.62,1,1,2,112
CUSTOMER_00574,179,1,36.0,3,1,1,311
CUSTOMER_00575,322,1,73.18,2,1,2,212
CUSTOMER_00576,310,1,100.5,2,1,3,213
CUSTOMER_00577,336,1,138.97,2,1,4,214
CUSTOMER_00578,345,1,215.07,2,1,5,215
CUSTOMER_00579,227,1,212.02,3,1,5,315
CUSTOMER_00580,60,1,436.49,5,1,5,515
CUSTOMER_00581,504,1,155.57,1,1,4,114
CUSTOMER_00582,14,1,185.28,5,1,4,514
CUSTOMER_00583,185,1,41.0,3,1,1,311
CUSTOMER_00584,392,1,75.07,1,1,2,112
CUSTOMER_00585,432,1,258.41,1,1,5,115
CUSTOMER_00586,377,1,175.0,1,1,4,114
CUSTOMER_00587,479,1,115.9,1,1,3,113
CUSTOMER_00588,248,1,47.53,3,1,1,311
CUSTOMER_00589,496,1,81.78,1,1,2,112
CUSTOMER_00590,196,1,152.28,3,1,4,314
CUSTOMER_00591,101,1,164.8,4,1,4,414
CUSTOMER_00592,203,1,59.0,3,1,2,312
CUSTOMER_00593,264,1,341.95,2,1,5,215
CUSTOMER_00594,246,1,59.239999999999995,3,1,2,312
CUSTOMER_00595,500,1,75.53,1,1,2,112
CUSTOMER_00596,5,1,133.4,5,1,4,514
CUSTOMER_00597,246,1,126.11000000000001,3,1,3,313
CUSTOMER_00598,460,1,50.86,1,1,1,111
CUSTOMER_00599,375,1,347.74,1,1,5,115
CUSTOMER_00600,297,1,123.42,2,1,3,213
CUSTOMER_00601,38,1,183.05,5,1,4,514
CUSTOMER_00602,24,1,105.94,5,1,3,513
CUSTOMER_00603,26,1,923.97,5,1,5,515
CUSTOMER_00604,279,1,86.02000000000001,2,1,3,213
CUSTOMER_00605,218,1,64.1,3,1,2,312
CUSTOMER_00606,7,1,266.04,5,1,5,515
CUSTOMER_00607,500,1,83.24,1,1,2,112
CUSTOMER_00608,432,1,44.089999999999996,1,1,1,111
CUSTOMER_00609,60,1,389.15999999999997,5,1,5,515
CUSTOMER_00610,510,1,20.52,1,1,1,111
CUSTOMER_00611,488,1,907.8,1,1,5,115
CUSTOMER_00612,127,1,249.67999999999998,4,1,5,415
CUSTOMER_00613,70,1,246.36,5,1,5,515
CUSTOMER_00614,148,1,664.92,4,1,5,415
CUSTOMER_00615,132,1,438.2,4,1,5,415
CUSTOMER_00616,103,1,26.150000000000002,4,1,1,411
CUSTOMER_00617,22,1,393.46999999999997,5,1,5,515
CUSTOMER_00618,497,1,63.86,1,1,2,112
CUSTOMER_00619,375,1,357.13,1,1,5,115
CUSTOMER_00620,295,1,415.32,2,1,5,215
CUSTOMER_00621,77,1,117.51,5,1,3,513
CUSTOMER_00622,423,1,40.77,1,1,1,111
CUSTOMER_00623,348,1,82.24,2,1,2,212
CUSTOMER_00624,72,1,62.239999999999995,5,1,2,512
CUSTOMER_00625,82,1,62.69,5,1,2,512
CUSTOMER_00626,203,1,174.41,3,1,4,314
CUSTOMER_00627,552,1,60.86,1,1,2,112
CUSTOMER_00628,105,1,109.16,4,1,3,413
CUSTOMER_00629,194,1,69.5,3,1,2,312
CUSTOMER_00630,248,1,141.35,3,1,4,314
CUSTOMER_00631,284,1,186.4,2,1,4,214
CUSTOMER_00632,54,1,171.0,5,1,4,514
CUSTOMER_00633,82,1,58.22,5,1,2,512
CUSTOMER_00634,239,1,213.09,3,1,5,315
CUSTOMER_00635,94,1,96.52,5,1,3,513
CUSTOMER_00636,230,1,105.87,3,1,3,313
CUSTOMER_00637,432,1,156.09,1,1,4,114
CUSTOMER_00638,218,1,53.68,3,1,1,311
CUSTOMER_00639,58,1,285.19,5,1,5,515
CUSTOMER_00640,48,1,126.19,5,1,3,513
CUSTOMER_00641,354,1,61.69,2,1,2,212
CUSTOMER_00642,75,1,71.15,5,1,2,512
CUSTOMER_00643,205,1,43.68,3,1,1,311
CUSTOMER_00644,196,1,74.16,3,1,2,312
CUSTOMER_00645,453,1,153.36,1,1,4,114
CUSTOMER_00646,185,1,114.84,3,1,3,313
CUSTOMER_00647,135,1,144.21,4,1,4,414
CUSTOMER_00648,237,1,141.13,3,1,4,314
CUSTOMER_00649,341,1,37.72,2,1,1,211
CUSTOMER_00650,95,1,53.959999999999994,4,1,1,411
CUSTOMER_00651,249,1,126.99,3,1,3,313
CUSTOMER_00652,529,1,119.16999999999999,1,1,3,113
CUSTOMER_00653,416,1,298.56,1,1,5,115
CUSTOMER_00654,663,1,144.94,1,1,4,114
CUSTOMER_00655,280,1,36.35,2,1,1,211
CUSTOMER_00656,167,1,121.96,4,1,3,413
CUSTOMER_00657,292,1,53.1,2,1,1,211
CUSTOMER_00658,514,1,112.58,1,1,3,113
CUSTOMER_00659,438,1,66.6,1,1,2,112
CUSTOMER_00660,330,1,190.58,2,1,4,214
CUSTOMER_00661,513,1,173.24,1,1,4,114
CUSTOMER_00662,367,1,246.97,2,1,5,215
CUSTOMER_00663,91,1,115.15,5,1,3,513
CUSTOMER_00664,229,1,62.589999999999996,3,1,2,312
CUSTOMER_00665,411,1,30.6,1,1,1,111
CUSTOMER_00666,70,1,58.05,5,1,2,512
CUSTOMER_00667,109,1,50.230000000000004,4,1,1,411
CUSTOMER_00668,220,1,240.09,3,1,5,315
CUSTOMER_00669,396,1,192.83,1,1,4,114
CUSTOMER_00670,207,1,227.23,3,1,5,315
CUSTOMER_00671,509,1,62.510000000000005,1,1,2,112
CUSTOMER_00672,237,1,134.18,3,1,4,314
CUSTOMER_00673,261,1,49.839999999999996,2,1,1,211
CUSTOMER_00674,71,1,132.98000000000002,5,1,4,514
CUSTOMER_00675,425,1,127.6,1,1,3,113
CUSTOMER_00676,84,1,1138.28,5,1,5,515
CUSTOMER_00677,372,1,39.45,1,1,1,111
CUSTOMER_00678,340,1,99.7,2,1,3,213
CUSTOMER_00679,103,1,114.78,4,1,3,413
CUSTOMER_00680,504,1,75.53,1,1,2,112
CUSTOMER_00681,426,1,170.57999999999998,1,1,4,114
CUSTOMER_00682,161,1,35.14,4,1,1,411
CUSTOMER_00683,137,1,56.98,4,1,2,412
CUSTOMER_00684,110,1,163.95,4,1,4,414
CUSTOMER_00685,263,1,20.78,2,1,1,211
CUSTOMER_00686,281,1,51.43,2,1,1,211
CUSTOMER_00687,80,1,199.0,5,1,4,514
CUSTOMER_00688,12,1,27.340000000000003,5,1,1,511
CUSTOMER_00689,375,1,393.84000000000003,1,1,5,115
CUSTOMER_00690,446,1,39.34,1,1,1,111
CUSTOMER_00691,165,1,83.41000000000001,4,1,2,412
CUSTOMER_00692,102,1,67.88,4,1,2,412
CUSTOMER_00693,56,1,157.44,5,1,4,514
CUSTOMER_00694,248,1,247.23000000000002,3,1,5,315
CUSTOMER_00695,150,1,56.78,4,1,2,412
CUSTOMER_00696,329,1,192.66,2,1,4,214
CUSTOMER_00697,257,1,63.97,2,1,2,212
CUSTOMER_00698,88,1,95.4,5,1,3,513
CUSTOMER_00699,479,1,29.86,1,1,1,111
CUSTOMER_00700,205,1,82.42,3,1,2,312
CUSTOMER_00701,385,1,29.47,1,1,1,111
CUSTOMER_00702,105,1,48.62,4,1,1,411
CUSTOMER_00703,452,1,35.72,1,1,1,111
CUSTOMER_00704,80,1,146.34,5,1,4,514
CUSTOMER_00705,147,1,197.98000000000002,4,1,4,414
CUSTOMER_00706,256,1,132.05,2,1,4,214
CUSTOMER_00707,454,1,316.34,1,1,5,115
CUSTOMER_00708,90,1,84.36,5,1,2,512
CUSTOMER_00709,202,1,1083.2,3,1,5,315
CUSTOMER_00710,188,1,214.82999999999998,3,1,5,315
CUSTOMER_00711,307,1,65.28,2,1,2,212
CUSTOMER_00712,58,1,41.69,5,1,1,511
CUSTOMER_00713,64,1,161.96,5,1,4,514
CUSTOMER_00714,208,1,211.89,3,1,5,315
CUSTOMER_00715,495,1,276.11,1,1,5,115
CUSTOMER_00716,173,1,145.52,3,1,4,314
CUSTOMER_00717,122,1,111.38,4,1,3,413
CUSTOMER_00718,177,1,44.69,3,1,1,311
CUSTOMER_00719,105,1,158.53,4,1,4,414
CUSTOMER_00720,253,1,102.84,2,1,3,213
CUSTOMER_00721,175,1,47.14,3,1,1,311
CUSTOMER_00722,80,1,176.81,5,1,4,514
CUSTOMER_00723,402,1,184.94,1,1,4,114
CUSTOMER_00724,315,1,802.65,2,1,5,215
CUSTOMER_00725,487,1,77.75,1,1,2,112
CUSTOMER_00726,349,1,88.27,2,1,3,213
CUSTOMER_00727,407,1,107.78,1,1,3,113
CUSTOMER_00728,77,1,91.79,5,1,3,513
CUSTOMER_00729,24,1,58.28,5,1,2,512
CUSTOMER_00730,361,1,45.0,2,1,1,211
CUSTOMER_00731,398,1,185.57,1,1,4,114
CUSTOMER_00732,104,1,68.87,4,1,2,412
CUSTOMER_00733,99,1,93.0,4,1,3,413
CUSTOMER_00734,400,1,88.2,1,1,3,113
CUSTOMER_00735,372,1,139.0,1,1,4,114
CUSTOMER_00736,284,1,66.00999999999999,2,1,2,212
CUSTOMER_00737,88,1,206.34,5,1,5,515
CUSTOMER_00738,61,1,569.82,5,1,5,515
CUSTOMER_00739,52,1,457.95,5,1,5,515
CUSTOMER_00740,69,1,46.19,5,1,1,511
CUSTOMER_00741,97,1,114.85,4,1,3,413
CUSTOMER_00742,368,1,115.81,2,1,3,213
CUSTOMER_00743,172,1,42.91,3,1,1,311
CUSTOMER_00744,142,1,43.22,4,1,1,411
CUSTOMER_00745,138,1,107.5,4,1,3,413
CUSTOMER_00746,74,1,157.45,5,1,4,514
CUSTOMER_00747,229,1,538.36,3,1,5,315
CUSTOMER_00748,134,1,161.86,4,1,4,414
CUSTOMER_00749,246,1,61.85,3,1,2,312
CUSTOMER_00750,444,1,344.67,1,1,5,115
CUSTOMER_00751,160,1,89.88000000000001,4,1,3,413
CUSTOMER_00752,80,1,52.75,5,1,1,511
CUSTOMER_00753,105,1,76.38,4,1,2,412
CUSTOMER_00754,112,1,68.13,4,1,2,412
CUSTOMER_00755,356,1,34.269999999999996,2,1,1,211
CUSTOMER_00756,279,1,326.53,2,1,5,215
CUSTOMER_00757,224,1,237.68,3,1,5,315
CUSTOMER_00758,163,1,72.53,4,1,2,412
CUSTOMER_00759,206,1,85.25,3,1,3,313
CUSTOMER_00760,77,1,234.84,5,1,5,515
CUSTOMER_00761,193,1,669.71,3,1,5,315
CUSTOMER_00762,408,1,58.09,1,1,2,112
CUSTOMER_00763,114,1,424.57,4,1,5,415
CUSTOMER_00764,118,1,268.15,4,1,5,415
CUSTOMER_00765,351,1,182.8,2,1,4,214
CUSTOMER_00766,179,1,135.51,3,1,4,314
CUSTOMER_00767,165,1,123.05,4,1,3,413
CUSTOMER_00768,83,1,99.9,5,1,3,513
CUSTOMER_00769,343,1,196.22,2,1,4,214
CUSTOMER_00770,248,1,84.93,3,1,2,312
CUSTOMER_00771,398,1,118.93,1,1,3,113
CUSTOMER_00772,53,1,94.52,5,1,3,513
CUSTOMER_00773,446,1,27.68,1,1,1,111
CUSTOMER_00774,344,1,42.77,2,1,1,211
CUSTOMER_00775,204,1,256.92,3,1,5,315
CUSTOMER_00776,28,1,66.15,5,1,2,512
CUSTOMER_00777,539,1,416.96000000000004,1,1,5,115
CUSTOMER_00778,195,1,205.87,3,1,5,315
CUSTOMER_00779,347,1,83.41000000000001,2,1,2,212
CUSTOMER_00780,54,1,163.69,5,1,4,514
CUSTOMER_00781,309,1,144.28,2,1,4,214
CUSTOMER_00782,47,1,208.09,5,1,5,515
CUSTOMER_00783,84,1,172.09,5,1,4,514
CUSTOMER_00784,404,1,110.89000000000001,1,1,3,113
CUSTOMER_00785,458,1,161.32999999999998,1,1,4,114
CUSTOMER_00786,161,1,148.79,4,1,4,414
CUSTOMER_00787,474,1,60.86,1,1,2,112
CUSTOMER_00788,177,1,367.97999999999996,3,1,5,315
CUSTOMER_00789,408,1,35.94,1,1,1,111
CUSTOMER_00790,212,1,72.83,3,1,2,312
CUSTOMER_00791,131,1,308.86,4,1,5,415
CUSTOMER_00792,57,1,123.27,5,1,3,513
CUSTOMER_00793,239,1,135.07999999999998,3,1,4,314
CUSTOMER_00794,330,1,647.54,2,1,5,215
CUSTOMER_00795,254,1,41.78,2,1,1,211
CUSTOMER_00796,467,1,74.94,1,1,2,112
CUSTOMER_00797,250,1,49.6,2,1,1,211
CUSTOMER_00798,537,1,61.31999999999999,1,1,2,112
CUSTOMER_00799,98,1,219.27,4,1,5,415
CUSTOMER_00800,116,1,229.57999999999998,4,1,5,415
CUSTOMER_00801,125,1,175.08,4,1,4,414
CUSTOMER_00802,260,1,188.94,2,1,4,214
CUSTOMER_00803,165,1,177.07999999999998,4,1,4,414
CUSTOMER_00804,436,1,226.22,1,1,5,115
CUSTOMER_00805,152,1,57.77,4,1,2,412
CUSTOMER_00806,662,1,611.56,1,1,5,115
CUSTOMER_00807,126,1,232.09,4,1,5,415
CUSTOMER_00808,482,1,287.03,1,1,5,115
CUSTOMER_00809,301,1,127.92,2,1,3,213
CUSTOMER_00810,82,1,129.74,5,1,4,514
CUSTOMER_00811,415,1,55.1,1,1,2,112
CUSTOMER_00812,247,1,392.1,3,1,5,315
CUSTOMER_00813,147,1,187.76,4,1,4,414
CUSTOMER_00814,195,1,178.49,3,1,4,314
CUSTOMER_00815,490,1,91.23,1,1,3,113
CUSTOMER_00816,434,1,80.2,1,1,2,112
CUSTOMER_00817,497,1,84.62,1,1,2,112
CUSTOMER_00818,193,1,35.089999999999996,3,1,1,311
CUSTOMER_00819,174,1,112.78999999999999,3,1,3,313
CUSTOMER_00821,56,1,59.82,5,1,2,512
CUSTOMER_00822,362,1,26.09,2,1,1,211
CUSTOMER_00823,128,1,84.16000000000001,4,1,2,412
CUSTOMER_00824,203,1,144.56,3,1,4,314
CUSTOMER_00825,261,1,62.59,2,1,2,212
CUSTOMER_00826,9,1,33.33,5,1,1,511
CUSTOMER_00827,61,1,116.25999999999999,5,1,3,513
CUSTOMER_00828,221,1,681.84,3,1,5,315
CUSTOMER_00829,400,1,102.03,1,1,3,113
CUSTOMER_00830,328,1,88.72,2,1,3,213
CUSTOMER_00831,234,1,195.0,3,1,4,314
CUSTOMER_00832,452,1,113.86,1,1,3,113
CUSTOMER_00833,117,1,29.22,4,1,1,411
CUSTOMER_00834,228,1,147.15,3,1,4,314
CUSTOMER_00835,75,1,307.0,5,1,5,515
CUSTOMER_00836,419,1,40.75,1,1,1,111
CUSTOMER_00837,62,1,136.62,5,1,4,514
CUSTOMER_00838,141,1,126.32,4,1,3,413
CUSTOMER_00839,133,1,1672.0600000000002,4,1,5,415
CUSTOMER_00840,325,1,38.69,2,1,1,211
CUSTOMER_00841,461,1,182.94,1,1,4,114
CUSTOMER_00842,358,1,31.799999999999997,2,1,1,211
CUSTOMER_00843,115,1,141.02,4,1,4,414
CUSTOMER_00844,367,1,138.15,2,1,4,214
CUSTOMER_00845,188,1,113.15,3,1,3,313
CUSTOMER_00846,117,1,128.86,4,1,4,414
CUSTOMER_00847,160,1,43.0,4,1,1,411
CUSTOMER_00848,161,1,351.96000000000004,4,1,5,415
CUSTOMER_00849,244,1,21.43,3,1,1,311
CUSTOMER_00850,351,1,20.77,2,1,1,211
CUSTOMER_00851,406,1,361.2,1,1,5,115
CUSTOMER_00852,55,1,160.89,5,1,4,514
CUSTOMER_00853,187,1,45.089999999999996,3,1,1,311
CUSTOMER_00854,405,1,173.33,1,1,4,114
CUSTOMER_00855,343,1,33.71,2,1,1,211
CUSTOMER_00856,232,1,153.72,3,1,4,314
CUSTOMER_00857,151,1,368.59999999999997,4,1,5,415
CUSTOMER_00858,537,1,115.72,1,1,3,113
CUSTOMER_00859,138,1,174.41,4,1,4,414
CUSTOMER_00860,439,1,132.02,1,1,4,114
CUSTOMER_00861,47,1,96.65,5,1,3,513
CUSTOMER_00862,237,1,186.85,3,1,4,314
CUSTOMER_00863,156,1,74.07,4,1,2,412
CUSTOMER_00864,33,1,143.04,5,1,4,514
CUSTOMER_00865,115,1,221.29,4,1,5,415
CUSTOMER_00866,112,1,121.7,4,1,3,413
CUSTOMER_00867,244,1,159.03,3,1,4,314
CUSTOMER_00868,486,1,127.9,1,1,3,113
CUSTOMER_00869,116,1,77.31,4,1,2,412
CUSTOMER_00870,370,1,160.4,1,1,4,114
CUSTOMER_00871,439,1,71.63,1,1,2,112
CUSTOMER_00872,74,1,43.7,5,1,1,511
CUSTOMER_00873,414,1,153.01,1,1,4,114
CUSTOMER_00874,388,1,81.72,1,1,2,112
CUSTOMER_00875,245,1,174.43,3,1,4,314
CUSTOMER_00876,91,1,197.27,5,1,4,514
CUSTOMER_00877,36,1,53.32,5,1,1,511
CUSTOMER_00878,131,1,85.35,4,1,3,413
CUSTOMER_00879,36,1,164.54000000000002,5,1,4,514
CUSTOMER_00880,204,1,182.91,3,1,4,314
CUSTOMER_00881,127,1,56.04,4,1,2,412
CUSTOMER_00882,134,1,26.29,4,1,1,411
CUSTOMER_00883,156,1,64.99,4,1,2,412
CUSTOMER_00884,150,1,53.1,4,1,1,411
CUSTOMER_00885,110,1,131.62,4,1,4,414
CUSTOMER_00886,95,1,163.66,4,1,4,414
CUSTOMER_00887,172,1,440.19,3,1,5,315
CUSTOMER_00888,529,1,215.69,1,1,5,115
CUSTOMER_00889,236,1,33.68,3,1,1,311
CUSTOMER_00890,143,1,163.29000000000002,4,1,4,414
CUSTOMER_00891,291,1,99.44,2,1,3,213
CUSTOMER_00892,210,1,122.92,3,1,3,313
CUSTOMER_00893,104,1,58.129999999999995,4,1,2,412
CUSTOMER_00894,411,1,2036.86,1,1,5,115
CUSTOMER_00895,118,1,273.06,4,1,5,415
CUSTOMER_00896,428,1,39.34,1,1,1,111
CUSTOMER_00897,145,1,113.09,4,1,3,413
CUSTOMER_00898,137,1,219.18,4,1,5,415
CUSTOMER_00899,114,1,211.75,4,1,5,415
CUSTOMER_00900,433,1,340.49,1,1,5,115
CUSTOMER_00901,116,1,169.87,4,1,4,414
CUSTOMER_00902,52,1,198.79000000000002,5,1,4,514
CUSTOMER_00903,410,1,215.05,1,1,5,115
CUSTOMER_00904,152,1,98.79,4,1,3,413
CUSTOMER_00905,553,1,619.46,1,1,5,115
CUSTOMER_00906,416,1,25.09,1,1,1,111
CUSTOMER_00907,501,1,140.91,1,1,4,114
CUSTOMER_00908,56,1,377.32,5,1,5,515
CUSTOMER_00909,433,1,33.0,1,1,1,111
CUSTOMER_00910,476,1,96.10000000000001,1,1,3,113
CUSTOMER_00911,185,1,455.36,3,1,5,315
CUSTOMER_00912,130,1,28.73,4,1,1,411
CUSTOMER_00913,118,1,94.21000000000001,4,1,3,413
CUSTOMER_00914,81,1,106.56,5,1,3,513
CUSTOMER_00915,161,1,173.27,4,1,4,414
CUSTOMER_00916,455,1,110.98,1,1,3,113
CUSTOMER_00917,523,1,23.85,1,1,1,111
CUSTOMER_00918,130,1,84.19,4,1,2,412
CUSTOMER_00919,120,1,58.72,4,1,2,412
CUSTOMER_00920,479,1,100.3,1,1,3,113
CUSTOMER_00921,335,1,308.47,2,1,5,215
CUSTOMER_00922,382,1,135.92000000000002,1,1,4,114
CUSTOMER_00923,279,1,66.00999999999999,2,1,2,212
CUSTOMER_00924,254,1,128.5,2,1,4,214
CUSTOMER_00925,7,1,47.599999999999994,5,1,1,511
CUSTOMER_00926,283,1,141.58,2,1,4,214
CUSTOMER_00927,169,1,171.84,4,1,4,414
CUSTOMER_00928,153,1,98.7,4,1,3,413
CUSTOMER_00929,215,1,143.02,3,1,4,314
CUSTOMER_00930,38,1,121.56,5,1,3,513
CUSTOMER_00931,62,1,83.82,5,1,2,512
CUSTOMER_00932,20,1,104.72,5,1,3,513
CUSTOMER_00933,248,1,232.9,3,1,5,315
CUSTOMER_00934,183,1,206.03,3,1,5,315
CUSTOMER_00935,537,1,230.83999999999997,1,1,5,115
CUSTOMER_00936,249,1,40.089999999999996,3,1,1,311
CUSTOMER_00937,251,1,341.88,2,1,5,215
CUSTOMER_00938,30,1,70.97,5,1,2,512
CUSTOMER_00939,105,1,61.32,4,1,2,412
CUSTOMER_00940,9,1,178.03,5,1,4,514
CUSTOMER_00941,467,1,29.950000000000003,1,1,1,111
CUSTOMER_00942,288,1,455.7,2,1,5,215
CUSTOMER_00943,126,1,114.7,4,1,3,413
CUSTOMER_00944,53,1,293.86,5,1,5,515
CUSTOMER_00945,343,1,153.7,2,1,4,214
CUSTOMER_00946,96,1,259.82,4,1,5,415
CUSTOMER_00947,124,1,170.55,4,1,4,414
CUSTOMER_00948,335,1,1237.81,2,1,5,215
CUSTOMER_00949,40,1,57.31,5,1,2,512
CUSTOMER_00950,163,1,216.85,4,1,5,415
CUSTOMER_00951,253,1,183.31,2,1,4,214
CUSTOMER_00952,176,1,91.18,3,1,3,313
CUSTOMER_00953,152,1,90.88000000000001,4,1,3,413
CUSTOMER_00954,26,1,75.56,5,1,2,512
CUSTOMER_00955,256,1,44.66,2,1,1,211
CUSTOMER_00956,159,1,65.77,4,1,2,412
CUSTOMER_00957,25,1,150.37,5,1,4,514
CUSTOMER_00958,242,1,235.64000000000001,3,1,5,315
CUSTOMER_00959,36,1,264.24,5,1,5,515
CUSTOMER_00960,200,1,106.87,3,1,3,313
CUSTOMER_00961,111,1,121.68,4,1,3,413
CUSTOMER_00962,91,1,174.97,5,1,4,514
CUSTOMER_00963,192,1,72.53,3,1,2,312
CUSTOMER_00964,233,1,144.65,3,1,4,314
CUSTOMER_00965,434,1,145.31,1,1,4,114
CUSTOMER_00966,434,1,351.54,1,1,5,115
CUSTOMER_00967,242,1,69.81,3,1,2,312
CUSTOMER_00968,248,1,243.89000000000001,3,1,5,315
CUSTOMER_00969,337,1,136.3,2,1,4,214
CUSTOMER_00970,137,1,108.41000000000001,4,1,3,413
CUSTOMER_00971,187,1,127.92,3,1,3,313
CUSTOMER_00972,97,1,100.12,4,1,3,413
CUSTOMER_00973,441,1,57.68,1,1,2,112
CUSTOMER_00974,54,1,117.96,5,1,3,513
CUSTOMER_00975,246,1,129.05,3,1,4,314
CUSTOMER_00976,58,1,162.66000000000003,5,1,4,514
CUSTOMER_00977,377,1,142.28,1,1,4,114
CUSTOMER_00978,144,1,266.44,4,1,5,415
CUSTOMER_00979,230,1,89.56,3,1,3,313
CUSTOMER_00980,73,1,66.05,5,1,2,512
CUSTOMER_00981,173,1,189.37,3,1,4,314
CUSTOMER_00982,64,1,89.17,5,1,3,513
CUSTOMER_00983,346,1,46.77,2,1,1,211
CUSTOMER_00984,193,1,51.79,3,1,1,311
CUSTOMER_00985,406,1,53.01,1,1,1,111
CUSTOMER_00986,495,1,30.86,1,1,1,111
CUSTOMER_00987,557,1,218.07999999999998,1,1,5,115
CUSTOMER_00988,448,1,35.089999999999996,1,1,1,111
CUSTOMER_00989,275,1,100.63,2,1,3,213
CUSTOMER_00990,205,1,69.14,3,1,2,312
CUSTOMER_00991,437,1,576.55,1,1,5,115
CUSTOMER_00992,172,1,80.2,3,1,2,312
CUSTOMER_00993,289,1,55.239999999999995,2,1,2,212
CUSTOMER_00994,391,1,69.41,1,1,2,112
CUSTOMER_00995,202,1,46.01,3,1,1,311
CUSTOMER_00996,36,1,78.5,5,1,2,512
CUSTOMER_00997,99,1,278.54,4,1,5,415
CUSTOMER_00998,200,1,102.64,3,1,3,313
CUSTOMER_00999,7,1,68.43,5,1,2,512
CUSTOMER_01000,249,1,42.33,3,1,1,311
CUSTOMER_01001,90,1,40.959999999999994,5,1,1,511
CUSTOMER_01002,80,1,32.61,5,1,1,511
CUSTOMER_01003,121,1,59.32,4,1,2,412
CUSTOMER_01004,126,1,71.25,4,1,2,412
CUSTOMER_01005,318,1,133.76,2,1,4,214
