Order_id,Payment_sequential,Payment_type,Payment_installments,Payment_value
ORDER_58923,1,credit_card,8,188.5
ORDER_36106,1,credit_card,1,65.47
ORDER_23359,1,credit_card,1,39.42
ORDER_09251,1,credit_card,5,365.32
ORDER_01317,1,credit_card,6,65.11
ORDER_48923,1,credit_card,10,188.34
ORDER_66348,1,boleto,1,35.4
ORDER_62991,1,credit_card,10,590.72
ORDER_19068,1,boleto,1,36.75
ORDER_45418,1,credit_card,2,81.73
ORDER_75857,1,credit_card,1,17.86
ORDER_19144,1,credit_card,10,569.66
ORDER_81900,1,credit_card,4,48.13
ORDER_27576,1,credit_card,2,63.1
ORDER_22983,1,boleto,1,39.42
ORDER_43911,1,boleto,1,74.03
ORDER_85763,1,boleto,1,66.78
ORDER_15651,1,credit_card,1,36.59
ORDER_20625,1,credit_card,1,64.34
ORDER_49125,1,boleto,1,49.05
ORDER_37929,1,credit_card,7,163.69
ORDER_58566,1,credit_card,6,443.85
ORDER_81099,1,credit_card,6,165.31
ORDER_41477,1,credit_card,10,1180.51
ORDER_22968,1,credit_card,1,706.84
ORDER_07084,2,voucher,1,20.0
ORDER_79350,1,credit_card,1,135.97
ORDER_48567,1,credit_card,1,43.58
ORDER_75718,1,credit_card,4,48.15
ORDER_57847,1,credit_card,1,76.87
ORDER_41076,1,credit_card,1,2.78
ORDER_02410,1,credit_card,2,123.59
ORDER_56487,1,boleto,1,128.07
ORDER_01913,1,credit_card,1,85.81
ORDER_15869,1,credit_card,1,149.54
ORDER_47445,1,credit_card,1,32.38
ORDER_26253,1,credit_card,1,98.86
ORDER_26097,1,credit_card,8,124.21
ORDER_86202,1,credit_card,6,191.58
ORDER_80411,1,credit_card,2,123.04
ORDER_36459,1,credit_card,1,153.98
ORDER_26577,1,credit_card,1,55.91
ORDER_14537,1,credit_card,1,33.1
ORDER_62039,1,credit_card,10,360.29
ORDER_63595,1,credit_card,10,105.24
ORDER_30471,1,credit_card,3,114.85
ORDER_49625,2,voucher,1,0.01
ORDER_66414,1,credit_card,1,65.57
ORDER_32078,1,credit_card,3,88.9
ORDER_79205,1,credit_card,1,76.78
ORDER_19789,1,credit_card,2,61.79
ORDER_25215,1,credit_card,1,40.96
ORDER_36643,1,credit_card,2,149.0
ORDER_35057,1,credit_card,4,356.9
ORDER_24336,1,credit_card,2,165.96
ORDER_43649,1,credit_card,2,61.19
ORDER_79762,1,credit_card,1,43.37
ORDER_67108,1,credit_card,2,40.86
ORDER_19855,1,credit_card,1,84.81
ORDER_32306,4,voucher,1,8.24
ORDER_10026,1,credit_card,1,32.72
ORDER_45579,1,boleto,1,32.77
ORDER_67821,1,credit_card,5,50.5
ORDER_34041,1,credit_card,3,37.05
ORDER_71016,1,credit_card,1,70.36
ORDER_50046,1,credit_card,1,38.0
ORDER_59269,1,boleto,1,196.81
ORDER_78487,1,boleto,1,46.84
ORDER_56291,1,credit_card,10,367.2
ORDER_70263,1,credit_card,4,195.36
ORDER_15393,1,credit_card,7,144.8
ORDER_86044,1,boleto,1,28.62
ORDER_32857,1,boleto,1,160.74
ORDER_12610,2,voucher,1,103.59
ORDER_36430,1,credit_card,1,10.39
ORDER_81007,1,credit_card,1,31.75
ORDER_42902,1,credit_card,5,116.23
ORDER_36660,1,credit_card,4,40.43
ORDER_49413,1,boleto,1,66.64
ORDER_36100,1,voucher,1,17.01
ORDER_50767,1,boleto,1,170.37
ORDER_74600,1,credit_card,2,50.9
ORDER_22727,1,credit_card,1,133.64
ORDER_32505,1,credit_card,2,42.75
ORDER_48626,1,credit_card,2,161.01
ORDER_60986,1,boleto,1,72.83
ORDER_54869,1,boleto,1,1605.14
ORDER_07760,1,boleto,1,130.6
ORDER_13455,1,credit_card,2,70.97
ORDER_84757,1,credit_card,3,109.93
ORDER_09449,1,credit_card,1,71.14
ORDER_44016,1,credit_card,3,113.33
ORDER_28805,1,credit_card,1,292.86
ORDER_82061,1,credit_card,2,129.15
ORDER_47315,1,credit_card,7,177.67
ORDER_23716,1,credit_card,1,27.48
ORDER_85342,1,boleto,1,23.0
ORDER_27819,1,credit_card,1,49.09
ORDER_05728,1,credit_card,1,84.79
ORDER_37289,1,boleto,1,111.02
ORDER_18981,1,credit_card,1,42.44
ORDER_85819,1,credit_card,1,210.56
ORDER_49681,1,credit_card,4,42.74
ORDER_06110,1,boleto,1,50.1
ORDER_36457,1,credit_card,1,67.23
ORDER_67467,1,credit_card,4,46.66
ORDER_65563,1,credit_card,1,201.05
ORDER_32446,1,boleto,1,79.69
ORDER_72024,1,credit_card,4,45.12
ORDER_16543,1,boleto,1,250.04
ORDER_41793,1,credit_card,7,108.88
ORDER_23918,1,credit_card,1,189.66
ORDER_49803,1,credit_card,3,135.47
ORDER_35431,1,boleto,1,104.07
ORDER_55147,1,credit_card,3,184.08
ORDER_65529,1,credit_card,3,91.21
ORDER_51545,1,credit_card,7,129.0
ORDER_33055,1,credit_card,2,84.28
ORDER_66280,1,credit_card,1,57.67
ORDER_15012,1,credit_card,3,97.79
ORDER_86255,1,debit_card,1,53.9
ORDER_65626,1,boleto,1,35.09
ORDER_85053,1,boleto,1,218.04
ORDER_82456,1,boleto,1,67.93
ORDER_09097,1,boleto,1,40.53
ORDER_07627,1,credit_card,6,97.23
ORDER_07635,1,credit_card,6,159.39
ORDER_38987,1,boleto,1,167.07
ORDER_53298,2,voucher,1,50.0
ORDER_54794,1,credit_card,2,93.4
ORDER_70685,1,credit_card,4,276.11
ORDER_54005,1,credit_card,3,149.16
ORDER_28800,1,credit_card,2,175.13
ORDER_58156,1,boleto,1,131.8
ORDER_02337,1,boleto,1,88.54
ORDER_78490,1,credit_card,1,109.31
ORDER_35971,1,boleto,1,63.05
ORDER_27067,1,credit_card,8,353.29
ORDER_16111,1,credit_card,3,276.44
ORDER_22477,1,boleto,1,45.95
ORDER_26717,1,credit_card,2,116.99
ORDER_53325,1,boleto,1,46.0
ORDER_60104,2,voucher,1,23.23
ORDER_33222,1,credit_card,1,119.18
ORDER_21727,1,credit_card,5,222.15
ORDER_55336,1,boleto,1,59.22
ORDER_39679,1,boleto,1,204.81
ORDER_30640,1,credit_card,2,73.34
ORDER_41081,1,credit_card,1,131.03
ORDER_71900,1,credit_card,3,57.69
ORDER_85393,1,credit_card,1,27.79
ORDER_23809,1,credit_card,1,135.6
ORDER_07353,1,credit_card,7,76.08
ORDER_32823,1,boleto,1,137.97
ORDER_68796,1,boleto,1,68.12
ORDER_12917,1,credit_card,3,73.61
ORDER_34894,1,credit_card,3,117.94
ORDER_13552,1,credit_card,3,84.52
ORDER_86946,1,credit_card,4,119.48
ORDER_74583,1,credit_card,1,77.5
ORDER_72377,1,boleto,1,84.05
ORDER_24937,1,boleto,1,149.73
ORDER_34969,1,boleto,1,121.6
ORDER_20213,1,boleto,1,73.03
ORDER_02057,2,credit_card,2,70.0
ORDER_40618,1,credit_card,2,89.88
ORDER_11242,1,boleto,1,117.38
ORDER_31090,1,credit_card,2,28.7
ORDER_20810,1,credit_card,1,23.47
ORDER_35673,2,voucher,1,50.0
ORDER_68408,1,boleto,1,364.46
ORDER_33587,1,credit_card,1,48.23
ORDER_43780,1,credit_card,6,78.97
ORDER_08230,1,credit_card,2,159.8
ORDER_33893,1,credit_card,1,66.44
ORDER_22641,1,credit_card,2,71.13
ORDER_51747,1,credit_card,1,76.29
ORDER_26309,2,voucher,1,188.93
ORDER_61381,1,debit_card,1,70.03
ORDER_80258,1,boleto,1,51.01
ORDER_55985,1,credit_card,2,162.75
ORDER_38004,1,credit_card,4,209.46
ORDER_18273,1,credit_card,2,79.95
ORDER_80088,1,credit_card,1,134.49
ORDER_35934,1,credit_card,6,111.02
ORDER_32884,1,credit_card,1,53.88
ORDER_63315,1,debit_card,1,335.47
ORDER_14084,3,voucher,1,12.29
ORDER_44498,1,credit_card,8,237.54
ORDER_72768,1,credit_card,1,131.94
ORDER_50611,1,debit_card,1,191.28
ORDER_60696,1,credit_card,6,85.24
ORDER_55733,1,credit_card,1,37.99
ORDER_71060,1,credit_card,1,200.75
ORDER_65717,1,boleto,1,213.03
ORDER_76630,1,boleto,1,74.16
ORDER_41597,1,voucher,1,55.09
ORDER_31586,6,voucher,1,10.04
ORDER_17942,1,credit_card,1,57.8
ORDER_53601,1,credit_card,1,25.05
ORDER_39848,1,boleto,1,199.43
ORDER_01722,1,credit_card,3,172.29
ORDER_10020,1,credit_card,8,126.3
ORDER_26731,1,credit_card,5,116.97
ORDER_23412,1,credit_card,2,158.21
ORDER_60396,2,voucher,1,247.16
ORDER_25657,1,credit_card,4,45.09
ORDER_82643,1,credit_card,5,172.16
ORDER_21954,1,credit_card,2,189.37
ORDER_35554,1,credit_card,3,372.67
ORDER_61522,1,boleto,1,64.44
ORDER_87648,1,credit_card,1,2.35
ORDER_84866,1,credit_card,4,204.07
ORDER_72519,1,boleto,1,75.17
ORDER_18974,1,credit_card,2,42.78
ORDER_78064,1,boleto,1,37.79
ORDER_80064,1,boleto,1,273.98
ORDER_14808,1,credit_card,2,63.7
ORDER_36226,2,voucher,1,50.0
ORDER_74584,1,boleto,1,36.05
ORDER_57328,1,credit_card,1,85.15
ORDER_44048,1,voucher,1,184.93
ORDER_26379,1,boleto,1,143.15
ORDER_77952,1,credit_card,8,123.25
ORDER_80802,1,credit_card,6,121.68
ORDER_28579,1,credit_card,10,156.39
ORDER_63020,1,credit_card,3,171.79
ORDER_06452,1,credit_card,2,133.05
ORDER_07682,1,debit_card,1,77.42
ORDER_43789,1,credit_card,2,281.73
ORDER_03462,1,credit_card,1,36.07
ORDER_88086,1,credit_card,4,441.16
ORDER_66941,1,credit_card,1,99.14
ORDER_13772,1,credit_card,1,92.8
ORDER_75932,1,credit_card,2,142.25
ORDER_37647,1,boleto,1,186.27
ORDER_68843,1,debit_card,1,23.88
ORDER_00278,1,credit_card,1,159.07
ORDER_14437,1,credit_card,2,154.38
ORDER_46443,1,credit_card,3,245.36
ORDER_29400,1,boleto,1,385.52
ORDER_13497,1,credit_card,4,318.17
ORDER_42864,1,credit_card,1,576.2
ORDER_30553,1,credit_card,1,93.66
ORDER_44750,1,boleto,1,71.81
ORDER_17171,1,boleto,1,33.1
ORDER_23760,2,voucher,1,3.9
ORDER_66967,1,boleto,1,44.24
ORDER_76573,1,credit_card,2,47.61
ORDER_74943,1,credit_card,10,116.85
ORDER_25105,1,boleto,1,35.09
ORDER_86247,1,credit_card,5,51.88
ORDER_51447,1,credit_card,6,190.83
ORDER_33892,1,credit_card,4,101.64
ORDER_86953,1,credit_card,4,212.18
ORDER_13874,1,boleto,1,61.94
ORDER_29229,1,credit_card,6,63.06
ORDER_71500,1,credit_card,2,102.64
ORDER_55814,1,boleto,1,64.63
ORDER_28146,1,boleto,1,216.74
ORDER_54243,1,credit_card,1,46.26
ORDER_62470,1,credit_card,2,52.83
ORDER_79728,1,credit_card,2,129.79
ORDER_15287,1,credit_card,1,8.16
ORDER_45067,2,voucher,1,98.87
ORDER_02339,1,credit_card,2,65.05
ORDER_33257,1,debit_card,1,64.0
ORDER_76035,1,credit_card,1,34.7
ORDER_13962,1,credit_card,3,151.83
ORDER_78455,1,credit_card,2,103.2
ORDER_69518,1,credit_card,1,43.62
ORDER_06414,1,credit_card,6,166.41
ORDER_04492,1,credit_card,1,35.77
ORDER_53588,1,credit_card,10,194.48
ORDER_34151,1,credit_card,1,133.62
ORDER_09684,1,credit_card,2,115.9
ORDER_63180,1,boleto,1,91.92
ORDER_47760,1,credit_card,3,72.78
ORDER_64530,1,credit_card,10,189.21
ORDER_43438,1,credit_card,7,346.59
ORDER_47651,1,credit_card,5,245.51
ORDER_37168,2,voucher,1,216.99
ORDER_50598,1,credit_card,3,104.43
ORDER_33575,1,credit_card,6,133.75
ORDER_59433,1,credit_card,1,125.22
ORDER_34690,1,boleto,1,50.86
ORDER_69182,3,voucher,1,33.56
ORDER_57028,1,boleto,1,99.9
ORDER_75193,1,credit_card,2,133.34
ORDER_66439,1,credit_card,1,133.28
ORDER_25804,1,credit_card,1,50.0
ORDER_41042,1,credit_card,10,368.92
ORDER_86338,1,credit_card,8,406.67
ORDER_52850,1,credit_card,3,69.45
ORDER_56889,1,credit_card,2,1327.54
ORDER_38470,2,credit_card,1,12.59
ORDER_00773,1,credit_card,3,45.69
ORDER_44129,1,credit_card,4,119.48
ORDER_11131,2,voucher,1,250.0
ORDER_33499,1,credit_card,4,88.58
ORDER_68526,1,credit_card,1,81.6
ORDER_69034,1,credit_card,1,41.53
ORDER_09853,1,credit_card,1,35.01
ORDER_21205,1,boleto,1,21.01
ORDER_07502,1,credit_card,10,639.52
ORDER_34309,1,credit_card,2,142.44
ORDER_48632,1,credit_card,6,323.92
ORDER_18642,3,voucher,1,64.25
ORDER_56013,1,boleto,1,64.44
ORDER_03670,1,credit_card,8,91.18
ORDER_09916,1,boleto,1,44.34
ORDER_86899,1,credit_card,3,37.09
ORDER_07788,1,boleto,1,218.27
ORDER_51620,1,voucher,1,41.11
ORDER_76410,1,credit_card,1,21.16
ORDER_61057,1,credit_card,1,95.34
ORDER_55467,1,credit_card,2,124.92
ORDER_62828,1,boleto,1,56.28
ORDER_20233,1,debit_card,1,416.36
ORDER_40106,1,credit_card,2,144.76
ORDER_62480,7,voucher,1,6.82
ORDER_11354,1,boleto,1,202.5
ORDER_25634,1,credit_card,1,14.0
ORDER_01079,2,credit_card,1,3.99
ORDER_56544,1,credit_card,3,104.37
ORDER_01225,1,credit_card,1,119.84
ORDER_30971,1,credit_card,2,84.24
ORDER_05964,1,credit_card,1,2787.87
ORDER_22715,1,credit_card,3,457.64
ORDER_01953,1,credit_card,5,89.56
ORDER_84282,1,credit_card,3,595.3
ORDER_04308,1,credit_card,1,171.69
ORDER_18665,1,credit_card,3,32.96
ORDER_71004,1,credit_card,1,85.6
ORDER_76919,1,credit_card,3,44.66
ORDER_68107,1,boleto,1,164.55
ORDER_46433,1,boleto,1,38.42
ORDER_26407,1,credit_card,1,115.78
ORDER_66955,1,credit_card,8,198.49
ORDER_29556,1,credit_card,4,512.46
ORDER_06957,1,credit_card,9,94.3
ORDER_17986,1,credit_card,1,87.64
ORDER_34883,1,credit_card,2,52.1
ORDER_20544,1,credit_card,4,47.23
ORDER_60837,1,credit_card,3,62.5
ORDER_67394,1,credit_card,1,5.36
ORDER_77204,1,boleto,1,116.32
ORDER_11324,1,credit_card,1,158.21
ORDER_53260,1,credit_card,10,404.95
ORDER_39692,1,credit_card,1,196.01
ORDER_08648,1,boleto,1,95.84
ORDER_78460,1,credit_card,6,61.97
ORDER_63027,1,credit_card,1,134.71
ORDER_28012,1,credit_card,1,78.2
ORDER_10572,1,voucher,1,44.55
ORDER_17415,1,boleto,1,45.89
ORDER_61925,1,boleto,1,93.82
ORDER_07343,1,voucher,1,191.09
ORDER_51176,1,boleto,1,306.78
ORDER_62618,1,credit_card,1,44.85
ORDER_16292,1,credit_card,10,178.06
ORDER_55507,1,boleto,1,157.78
ORDER_82021,1,credit_card,3,83.34
ORDER_82663,1,credit_card,4,97.71
ORDER_69989,1,boleto,1,205.0
ORDER_02432,1,credit_card,6,65.0
ORDER_03618,1,credit_card,10,113.62
ORDER_08955,1,credit_card,1,44.38
ORDER_16998,1,credit_card,3,117.57
ORDER_54459,3,voucher,1,1.39
ORDER_22205,1,boleto,1,90.76
ORDER_20196,1,credit_card,8,168.35
ORDER_17660,1,credit_card,1,131.64
ORDER_11973,1,credit_card,5,63.07
ORDER_83164,1,boleto,1,481.07
ORDER_13687,1,credit_card,1,37.96
ORDER_80030,1,boleto,1,248.36
ORDER_22517,1,credit_card,1,61.4
ORDER_06718,1,credit_card,4,176.16
ORDER_13051,1,credit_card,1,131.44
ORDER_29757,1,credit_card,2,61.37
ORDER_08051,1,credit_card,5,103.15
ORDER_85541,1,credit_card,3,154.51
ORDER_84892,4,voucher,1,20.0
ORDER_77543,1,credit_card,1,92.57
ORDER_13093,1,credit_card,1,145.57
ORDER_52867,1,credit_card,3,86.15
ORDER_84539,1,credit_card,2,119.97
ORDER_06040,1,credit_card,3,73.25
ORDER_59292,1,credit_card,8,167.6
ORDER_58785,1,credit_card,1,35.69
ORDER_81546,1,credit_card,4,109.5
ORDER_45806,1,credit_card,6,70.18
ORDER_80478,1,credit_card,10,104.19
ORDER_71035,1,boleto,1,165.3
ORDER_36134,1,credit_card,8,94.59
ORDER_57077,1,credit_card,10,991.09
ORDER_48526,1,credit_card,1,132.64
ORDER_17427,1,credit_card,3,35.0
ORDER_43490,1,credit_card,10,221.58
ORDER_42780,1,credit_card,10,158.98
ORDER_08062,3,voucher,1,6.67
ORDER_35636,1,credit_card,2,99.82
ORDER_35073,1,credit_card,1,86.31
ORDER_02704,1,credit_card,5,51.33
ORDER_73142,1,credit_card,1,111.93
ORDER_19925,1,credit_card,3,88.56
ORDER_24353,1,credit_card,2,123.27
ORDER_76794,1,credit_card,3,33.16
ORDER_83672,1,credit_card,1,82.66
ORDER_43889,1,boleto,1,236.09
ORDER_62057,1,credit_card,1,43.0
ORDER_78987,1,credit_card,4,235.28
ORDER_52855,1,credit_card,1,55.79
ORDER_71191,1,credit_card,10,784.8
ORDER_76724,1,credit_card,7,73.43
ORDER_72312,1,boleto,1,174.64
ORDER_14889,1,credit_card,1,29.91
ORDER_78319,1,credit_card,1,54.1
ORDER_59094,1,credit_card,2,173.62
ORDER_81878,1,credit_card,2,99.43
ORDER_23555,1,credit_card,6,153.8
ORDER_20856,1,credit_card,2,26.59
ORDER_43634,1,credit_card,5,123.29
ORDER_76613,1,debit_card,1,22.38
ORDER_24589,1,credit_card,8,326.38
ORDER_26786,1,credit_card,9,196.92
ORDER_40410,1,boleto,1,65.01
ORDER_81152,1,credit_card,2,21.84
ORDER_43638,1,credit_card,1,248.74
ORDER_04832,1,credit_card,5,141.11
ORDER_77907,1,credit_card,8,214.14
ORDER_35002,1,credit_card,2,94.7
ORDER_78389,1,debit_card,1,46.01
ORDER_82102,1,credit_card,4,224.39
ORDER_71230,2,voucher,1,100.0
ORDER_59518,1,credit_card,2,196.66
ORDER_67010,1,credit_card,3,69.83
ORDER_49622,1,boleto,1,41.09
ORDER_22693,1,credit_card,3,425.6
ORDER_82798,1,credit_card,2,118.43
ORDER_21783,1,credit_card,1,102.26
ORDER_30487,1,credit_card,1,48.11
ORDER_42481,1,credit_card,1,40.4
ORDER_52699,1,credit_card,1,430.28
ORDER_34588,1,credit_card,7,72.98
ORDER_19950,1,credit_card,1,126.23
ORDER_58039,1,boleto,1,143.1
ORDER_52889,1,credit_card,2,138.74
ORDER_32579,1,credit_card,10,291.72
ORDER_04819,1,credit_card,1,131.62
ORDER_45382,1,credit_card,4,161.54
ORDER_79594,1,credit_card,1,27.23
ORDER_02740,1,credit_card,5,143.04
ORDER_08868,1,credit_card,6,175.03
ORDER_16309,1,credit_card,2,63.74
ORDER_37792,1,credit_card,4,214.69
ORDER_47597,1,credit_card,10,531.92
ORDER_28155,1,credit_card,1,202.15
ORDER_44090,1,boleto,1,277.48
ORDER_68048,1,boleto,1,28.07
ORDER_15318,1,credit_card,8,181.4
ORDER_32801,1,credit_card,8,162.51
ORDER_58843,1,credit_card,1,118.29
ORDER_77683,1,credit_card,1,247.52
ORDER_74484,1,credit_card,6,63.33
ORDER_18026,1,credit_card,7,220.25
ORDER_58162,2,credit_card,1,79.92
ORDER_18601,1,credit_card,1,112.2
ORDER_84886,1,credit_card,2,136.26
ORDER_31094,1,credit_card,1,141.73
ORDER_87610,1,boleto,1,67.53
ORDER_41380,1,credit_card,10,113.44
ORDER_59737,1,boleto,1,35.0
ORDER_10882,1,credit_card,1,99.2
ORDER_29937,1,credit_card,5,205.45
ORDER_78018,1,credit_card,1,89.91
ORDER_55958,1,credit_card,6,202.76
ORDER_66162,1,credit_card,6,162.55
ORDER_44154,1,credit_card,1,38.33
ORDER_23710,1,credit_card,3,138.24
ORDER_61488,1,credit_card,1,53.1
ORDER_16743,7,voucher,1,20.0
ORDER_57897,1,credit_card,1,102.66
ORDER_31466,1,credit_card,7,97.03
ORDER_41804,1,credit_card,3,150.14
ORDER_29461,1,credit_card,1,98.25
ORDER_28639,1,credit_card,5,50.95
ORDER_38930,1,boleto,1,36.38
ORDER_81021,1,boleto,1,47.79
ORDER_83429,2,voucher,1,44.11
ORDER_85395,1,credit_card,6,77.69
ORDER_51328,1,credit_card,2,73.27
ORDER_41729,1,boleto,1,35.41
ORDER_22458,1,boleto,1,2276.1
ORDER_12522,1,credit_card,3,72.02
ORDER_13322,1,credit_card,10,182.29
ORDER_67434,1,credit_card,1,118.09
ORDER_24464,1,credit_card,10,141.2
ORDER_62942,1,credit_card,5,71.14
ORDER_77568,1,credit_card,1,103.55
ORDER_18106,1,boleto,1,193.17
ORDER_87649,1,credit_card,4,91.16
ORDER_58751,1,credit_card,1,54.09
ORDER_64847,1,credit_card,2,142.92
ORDER_73577,1,credit_card,2,53.6
ORDER_01907,1,credit_card,3,80.15
ORDER_35553,1,credit_card,2,135.0
ORDER_45492,1,credit_card,8,175.63
ORDER_40453,1,boleto,1,162.7
ORDER_62639,1,credit_card,3,192.39
ORDER_44072,1,credit_card,1,26.77
ORDER_10376,1,credit_card,1,111.98
ORDER_30182,1,credit_card,5,103.11
ORDER_37637,1,boleto,1,71.14
ORDER_14357,1,credit_card,7,372.27
ORDER_27670,1,credit_card,5,102.31
ORDER_69092,1,credit_card,1,85.62
ORDER_09359,1,credit_card,8,228.24
ORDER_75519,1,credit_card,10,133.34
ORDER_43543,1,credit_card,8,171.44
ORDER_87073,1,credit_card,1,47.75
ORDER_42331,1,credit_card,1,154.72
ORDER_12412,3,voucher,1,20.0
ORDER_16106,1,credit_card,1,78.2
ORDER_07157,1,debit_card,1,24.28
ORDER_49225,1,boleto,1,46.92
ORDER_65676,1,boleto,1,182.91
ORDER_80923,1,boleto,1,100.34
ORDER_86838,1,boleto,1,66.01
ORDER_76319,1,credit_card,3,132.0
ORDER_04042,1,credit_card,1,4.15
ORDER_64318,1,credit_card,1,58.59
ORDER_11024,1,boleto,1,352.95
ORDER_04582,2,voucher,1,29.87
ORDER_20563,1,credit_card,5,54.09
ORDER_11911,1,credit_card,7,436.25
ORDER_49670,1,credit_card,5,54.62
ORDER_25553,1,credit_card,2,150.99
ORDER_80650,1,credit_card,6,347.83
ORDER_19110,1,boleto,1,164.53
ORDER_22216,1,credit_card,10,193.8
ORDER_66202,1,credit_card,2,22.39
ORDER_67033,1,boleto,1,147.52
ORDER_76939,1,credit_card,1,31.6
ORDER_60100,1,credit_card,5,620.68
ORDER_29844,1,credit_card,10,1082.51
ORDER_51358,1,credit_card,8,204.11
ORDER_13294,1,boleto,1,82.12
ORDER_79699,1,credit_card,12,123.69
ORDER_16911,1,credit_card,6,287.96
ORDER_38276,1,credit_card,1,32.09
ORDER_34761,2,voucher,1,173.38
ORDER_79223,1,credit_card,8,375.22
ORDER_07165,1,credit_card,4,241.61
ORDER_05219,1,credit_card,2,257.29
ORDER_17285,1,credit_card,4,197.69
ORDER_65728,1,credit_card,1,38.86
ORDER_69301,1,credit_card,3,195.0
ORDER_68005,1,credit_card,2,227.44
ORDER_35790,1,credit_card,3,113.05
ORDER_63800,1,credit_card,3,137.02
ORDER_47594,1,boleto,1,89.27
ORDER_20526,1,boleto,1,85.4
ORDER_33380,1,voucher,1,44.6
ORDER_08707,1,credit_card,7,77.89
ORDER_26305,3,voucher,1,100.0
ORDER_83749,1,credit_card,10,554.4
ORDER_60887,1,credit_card,4,56.22
ORDER_45917,1,credit_card,1,56.75
ORDER_69268,1,credit_card,8,504.35
ORDER_57227,1,credit_card,10,152.72
ORDER_24638,1,credit_card,8,289.89
ORDER_77250,1,boleto,1,44.23
ORDER_06631,1,credit_card,4,151.96
ORDER_71052,1,credit_card,1,279.3
ORDER_56041,1,boleto,1,28.08
ORDER_66057,1,credit_card,2,44.65
ORDER_36286,1,boleto,1,75.17
ORDER_73263,1,credit_card,8,193.51
ORDER_63369,1,credit_card,3,63.1
ORDER_83750,1,credit_card,1,90.92
ORDER_11282,1,credit_card,6,343.85
ORDER_47272,1,credit_card,3,69.11
ORDER_54579,1,credit_card,1,31.73
ORDER_82684,1,credit_card,2,111.86
ORDER_02524,6,voucher,1,9.39
ORDER_88047,1,credit_card,10,141.96
ORDER_57413,1,credit_card,6,318.4
ORDER_45296,1,credit_card,2,454.95
ORDER_75034,1,credit_card,1,56.6
ORDER_12693,1,credit_card,1,46.53
ORDER_04054,1,credit_card,10,924.12
ORDER_22922,1,credit_card,2,971.1
ORDER_83926,1,credit_card,10,497.62
ORDER_05739,1,credit_card,8,570.94
ORDER_07984,1,credit_card,2,415.97
ORDER_47755,1,credit_card,2,80.77
ORDER_17518,2,voucher,1,20.0
ORDER_49585,1,credit_card,12,172.23
ORDER_15212,1,credit_card,1,64.09
ORDER_87088,6,voucher,1,8.47
ORDER_53759,1,credit_card,2,241.73
ORDER_50206,1,credit_card,2,188.8
ORDER_49501,1,credit_card,1,90.88
ORDER_46122,1,credit_card,2,96.71
ORDER_42379,1,credit_card,4,66.44
ORDER_66953,1,boleto,1,127.92
ORDER_10550,1,credit_card,1,8.58
ORDER_73929,1,credit_card,1,81.76
ORDER_18001,1,credit_card,5,59.82
ORDER_20333,1,credit_card,10,107.1
ORDER_46465,1,credit_card,1,27.36
ORDER_00924,1,credit_card,1,40.96
ORDER_09794,1,credit_card,1,188.73
ORDER_21311,1,credit_card,2,69.73
ORDER_87511,1,boleto,1,40.76
ORDER_24092,1,boleto,1,177.32
ORDER_42823,1,credit_card,1,87.03
ORDER_69017,1,debit_card,1,44.18
ORDER_71228,1,credit_card,1,2.27
ORDER_84565,1,credit_card,1,29.75
ORDER_64134,1,credit_card,4,47.53
ORDER_24343,1,credit_card,6,68.02
ORDER_03147,1,credit_card,5,51.0
ORDER_35540,1,credit_card,1,44.29
ORDER_24785,1,credit_card,5,263.02
ORDER_02829,1,credit_card,4,48.68
ORDER_47639,1,credit_card,5,188.79
ORDER_30220,1,boleto,1,119.84
ORDER_50386,1,credit_card,1,243.45
ORDER_59619,1,credit_card,1,75.65
ORDER_86364,1,voucher,1,29.96
ORDER_63712,1,credit_card,10,248.76
ORDER_59845,1,credit_card,8,375.41
ORDER_62047,1,credit_card,10,2083.09
ORDER_65976,1,credit_card,1,60.3
ORDER_65272,1,credit_card,4,84.6
ORDER_57323,1,boleto,1,298.32
ORDER_78966,1,credit_card,6,67.88
ORDER_71935,1,credit_card,8,89.62
ORDER_74676,1,credit_card,5,151.7
ORDER_13122,1,credit_card,2,239.5
ORDER_23884,1,credit_card,1,506.17
ORDER_38500,1,credit_card,6,217.16
ORDER_28814,1,credit_card,1,198.4
ORDER_40728,1,credit_card,3,177.86
ORDER_14815,1,credit_card,2,117.26
ORDER_01566,1,credit_card,1,103.82
ORDER_22383,1,credit_card,15,242.11
ORDER_40011,1,credit_card,2,46.13
ORDER_54462,1,credit_card,1,20.75
ORDER_16670,1,credit_card,1,123.52
ORDER_56499,1,credit_card,6,113.28
ORDER_54443,1,boleto,1,129.25
ORDER_64626,1,credit_card,2,211.51
ORDER_67572,1,boleto,1,1087.44
ORDER_64891,1,credit_card,1,34.6
ORDER_69568,1,credit_card,8,86.09
ORDER_44195,1,credit_card,1,38.8
ORDER_36807,1,credit_card,2,91.18
ORDER_11823,1,credit_card,5,73.38
ORDER_44053,6,voucher,1,10.05
ORDER_06039,1,boleto,1,181.57
ORDER_52308,1,credit_card,3,47.2
ORDER_27044,1,credit_card,2,67.83
ORDER_42035,1,credit_card,2,197.72
ORDER_81678,1,credit_card,1,342.38
ORDER_55823,1,credit_card,10,317.8
ORDER_07075,1,credit_card,5,180.49
ORDER_50783,1,debit_card,1,81.61
ORDER_40288,1,credit_card,5,56.94
